time,filtered_x,filtered_y,gt_x,gt_y,position_error,yaw_error_rad
44.35,3.7855076689178913,0.6276464534186375,4.461827246943887,0.5573612459280755,0.6799618974716543,0.0029358695517727185
44.375084752,3.78230211796938,0.6303344927443447,4.466057471200875,0.574737891770198,0.6860119278209416,0.0019043798773838994
44.405352674,3.7791549974966974,0.6335483850955569,4.469484067188494,0.590461536048327,0.6916723942896381,0.0007493326669050226
44.44,3.7718766773021444,0.6359049106627304,4.471036248155709,0.6085419037334359,0.6996948189491997,0.00013561569681441732
44.47,3.764201226509285,0.6375879523715409,4.470377479609237,0.6198480907869541,0.7063990395883387,-0.0010127599386704489
44.506273811,3.7608269995479207,0.6412684943793975,4.468405302159562,0.6297373279459917,0.7076722561511696,0.003608580824972174
44.536494128,3.753187858190701,0.6427649075511688,4.463760012944844,0.6411514323529133,0.7105739865870133,-0.002787653032731985
44.57,3.7453987560019644,0.6442528920719249,4.458935236012941,0.648680117654286,0.7135502145138855,0.0007989381966528875
44.607007139,3.7417981898420516,0.6483915193663391,4.452791462106353,0.657064231011736,0.7110461652610066,0.0076102665842432415
44.637210502,3.734268601987159,0.6483816763309449,4.444764609899531,0.6652041797264916,0.7106951342734172,-0.002062702056215615
44.67,3.7263077817083534,0.6489127570377464,4.437625851219437,0.6713738489114229,0.7116726049674332,0.0008040828187012572
44.707780903,3.722166916205281,0.6529180284714995,4.430365455925687,0.6767283321712863,0.7085986891212761,0.010146934773621608
44.74,3.714212790083053,0.6525066441209426,4.422308596725001,0.6826181328449747,0.7087357569200871,-0.01249962607128907
44.77,3.706223427809714,0.651835007562946,4.418125040766071,0.6855822517012302,0.7127010474362951,0.0018722112957851866
44.808510339,3.7016774576245104,0.6551967123590384,4.413415026791887,0.6889149602746034,0.7125358149642593,0.008591172693788396
44.84,3.694015735521422,0.6539604559834796,4.414039923591595,0.6918750946405705,0.7210217411636143,0.00013594159931584748
44.869038993,3.6898817612816774,0.65547440359044,4.418354023702475,0.6950992265619198,0.7295491509912112,0.00026888973684568995
44.909287701,3.6812679694841792,0.6571776326863017,4.422799926083423,0.6990292082112015,0.7427120552622118,0.0024206878783525894
44.94,3.673083350427704,0.6554511241938049,4.425790896477391,0.7047916529848055,0.7543229664152601,0.00013656687873830895
44.97,3.6653976073006103,0.6531461356263674,4.4249522079024075,0.7091287574953418,0.7616148930047786,0.0007011836111601166
45.010326504,3.657430671293475,0.6530525760228207,4.422780621952356,0.7134022456322451,0.767725621296774,-0.00107306566287102
45.040525176,3.6529433493004593,0.655057600755678,4.419462344504938,0.7190556936797674,0.7691860151531641,6.708593186788292e-05
45.070729264,3.645404649002851,0.6529764720362402,4.417094479965186,0.7235429621881728,0.7749095590732124,-0.00022979865965244706
45.111020483,3.637325878098338,0.6529546531901451,4.415638302814161,0.7278545650079931,0.7819080682902206,-0.002075620307339765
45.15,3.6295925153186515,0.6526443565183014,4.414034008467365,0.7341579944116146,0.7886652834605976,-0.000510662302511955
45.17,3.625685310225941,0.6526574284756942,4.412706784150769,0.739715035327444,0.7918218406495001,0.00014600312351120692
45.2,3.6213528709049876,0.6546563617784918,4.4114018877474255,0.7454862724260867,0.795253117995744,0.00013475527260942144
45.24,3.61347149893259,0.6545729051387005,4.409687613086101,0.7533405364259216,0.802318605933955,0.0001347654902892348
45.27,3.6091170958101184,0.6564767741067075,4.408472483562766,0.759216080794018,0.8059307669196999,0.00023376018284126943
45.3,3.601346783047707,0.6545955546982827,4.407260688223431,0.7650828479057741,0.813452312379714,0.00016004010473591457
45.33,3.5938767244926724,0.6524633633250633,4.405640441866106,0.7729052197702599,0.8206500920781656,0.00012580727399535974
45.37,3.5891151081894623,0.6563165816908982,4.404425816121433,0.7787754292414188,0.8244560144798105,0.00016898036239187952
45.393158439,3.581835058397875,0.6530056594045757,4.403212379529359,0.7846490274178879,0.8318597718432005,0.00015908670401598712
45.43,3.573987905348805,0.6523531590359198,4.403212379529359,0.7846490274178879,0.8397115131823281,0.00010218663606731404
45.46,3.569594702797103,0.6542885238160316,4.400386432264366,0.7983660551019325,0.8431922869503996,0.00015121471009860166
45.494006549,3.5618495505571404,0.6530802066607126,4.39917720934276,0.8042488733892577,0.8508640161435274,0.00020455131166485785
45.53,3.554020137378271,0.652257928381507,4.397566251243145,0.8120953019059298,0.858555782807219,0.00013367108954809306
45.56,3.5496206326163584,0.654196267348208,4.396358853785392,0.8179817302771775,0.8624333557182005,0.00014733619077689217
45.594752903,3.5418368392746293,0.6531296185535109,4.395152883787395,0.8238692274997743,0.8702300189524806,0.0001689908889126457
45.63,3.534034981916105,0.6521595492860275,4.395152883787395,0.8238692274997743,0.8780707571235251,5.2075411390184456e-05
45.66,3.529640207548419,0.6540941274186622,4.392501001278758,0.8376051957184636,0.882159317552949,0.00032249858357857875
45.7,3.521675958762367,0.6540427376009146,4.392501001278758,0.8376051957184636,0.8899614770897845,-0.0006892902204462814
45.725859074,3.517461400516088,0.6551655551101028,4.391086653327422,0.8454343382196892,0.8941047434029585,-0.0002486286881917543
45.76,3.509727687784355,0.6539962997275609,4.389970631143335,0.8513168981276138,0.9020881652511772,-0.00020130044466637464
45.79642208,3.5018995292657444,0.653263839553779,4.3877200957259,0.8630795821736652,0.9103300070935403,5.9288208093866146e-05
45.83,3.4973682425869637,0.6559265239882552,4.3877200957259,0.8630795821736652,0.9141328196184108,-0.00027283612025930104
45.86,3.489752683197862,0.6539644785736395,4.384666118280247,0.8770936621608043,0.9223105165069023,0.000606470307878304
45.9,3.4817918829862027,0.6538986194184943,4.383390916565292,0.883677096335671,0.9304187045653827,0.00013478375995501501
45.93,3.4773922103253647,0.6558613232751108,4.383390916565292,0.883677096335671,0.934202163433377,0.0005586005724071974
45.97,3.4660912845985687,0.6518851431139066,4.3804590846024425,0.8977266549208878,0.9468402835808508,0.0002477253999386697
45.998026262,3.461748252779075,0.6534323652841098,4.379241818588909,0.9036225452616717,0.9509939902331923,0.00021100384785355253
46.028221433,3.4573248951702604,0.6553979259990298,4.379241818588909,0.9036225452616717,0.9547493258933414,0.0002461394449875253
46.06,3.449612745833389,0.6537618747580157,4.377651620670754,0.9114324782877543,0.9631460393589242,0.00016479905806132678
46.098760715,3.4416385094197355,0.6534867179391177,4.375289646463175,0.9231660944019193,0.9718186105399881,0.00011713746949704174
46.129026647,3.437220534013751,0.655489955848414,4.3737123883556865,0.9310174048828075,0.9761825487172967,5.5143356595399595e-05
46.16,3.4295634858375172,0.6536767386016035,4.372526821531835,0.9369087114324994,0.9845812322492423,0.00011778512234994487
46.2,3.421548864959699,0.6536356813369687,4.371340295173557,0.9427989753897776,0.992833909339904,0.00013482466903513846
46.24,3.4135353010462652,0.6535958088272394,4.371340295173557,0.9427989753897776,1.0005143069066929,0.0002577166591868352
46.260159691,3.409523979145331,0.6536057045244513,4.368583959415863,0.9565440779173318,1.0057672214933422,0.00013044216069846293
46.300433131,3.401502691797204,0.6536191928814556,4.367395138847847,0.9624317383480729,1.0140578915954703,0.00014094267431663532
46.330625197,3.3938830978764054,0.6516545925831909,4.365809930716761,0.9702822551734425,1.0228222503264248,0.00015804159388421724
46.360830104,3.3894734685001877,0.6536355576555838,4.365809930716761,0.9702822551734425,1.0264005156382865,0.0001482628159625854
46.4,3.381499489917893,0.6534311513431448,4.363425223524969,0.9820554786804596,1.0354574326536536,0.0001348268969312283
46.43,3.377100511364386,0.6553704470757732,4.363425223524969,0.9820554786804596,1.0390185502161218,0.0001577271840387251
46.46,3.3694984984233143,0.6533702535214087,4.360568237473217,0.9957912522465335,1.0485568024806067,0.00021208047089249504
46.49,3.3651051450161265,0.6553137063425831,4.360568237473217,0.9957912522465335,1.0520797154726491,-6.607959140647601e-05
46.52,3.3575330456747303,0.6533130879393082,4.359264377241523,1.0017226060304392,1.060591746592002,-0.0005734184608809922
46.55,3.3498924679928312,0.6513225330088984,4.357501998088781,1.0095167101159372,1.0693830154128916,4.319400492036607e-05
46.59,3.34191242421656,0.6512544064344996,4.355522069643838,1.0192666532891828,1.078349445744859,4.971822307719975e-05
46.63,3.337080497749366,0.6551856612117347,4.355097913304315,1.0212287142563357,1.0818257600257952,0.0009226871528735804
46.65,3.329774294931071,0.651217846656109,4.353310596219806,1.0288394830065108,1.090974179481705,0.0004428589777214498
46.683182631,3.3251980044777185,0.6537756697182728,4.351946611687936,1.0343843281337346,1.0950231291022754,0.000521534185092154
46.72,3.317236435920858,0.6531167943207421,4.350629199768404,1.0399401273320183,1.1034187307339056,0.0006290403491513441
46.75,3.3128122422219692,0.6550535383594734,4.348981380878339,1.0474131575799364,1.107967758871489,0.00042017447860542845
46.79,3.3048285695785142,0.6548776373734455,4.347857353874689,1.0530178806856885,1.1164339202187867,-0.000479129118952537
46.814162382,3.297310611725324,0.6518207733979762,4.346660025681063,1.0577432386313923,1.1251254331630876,0.0006815703539180262
46.844356217,3.2929043101729976,0.6537606113967229,4.345334796548078,1.0637442508807187,1.1294673582252088,0.0002587588524147755
46.89,3.284565778288745,0.6549961624967454,4.343854049981369,1.07023937928572,1.1377691205314024,-0.00045714137681907013
46.914899275,3.277046033538817,0.6521133959365966,4.343379410114412,1.0730032749754912,1.1463922366609458,0.0007704669941102082
46.945143977,3.272577481297184,0.6541655399642969,4.342033672791917,1.0790323528123222,1.1507599029276516,0.00012226418374017278
46.99,3.2611153589807813,0.6513473939638851,4.341105776147945,1.0837719644912704,1.1633444504396355,-0.0005334980781395159
47.02,3.2566525194292333,0.6534504280619406,4.339992282011108,1.0890648482249912,1.1676407684921524,1.0373380720407612e-05
47.045858746,3.2523957307820726,0.6547016250167214,4.338829169033872,1.0953281255278302,1.1723861687619366,0.00019233900473825116
47.09,3.240880965932354,0.6517767581633404,4.33745584989979,1.1021141904049188,1.1854451817887381,1.59713408027784e-05
47.12,3.236432648510634,0.6538972562081656,4.336842929484115,1.1053072289821815,1.1894005843247153,-0.0008888325838756206
47.146564583,3.2321239800711266,0.655310289011571,4.335432806865262,1.1122577662524291,1.1941906733175551,-4.693096068164592e-05
47.18,3.2243077182913122,0.6542613229879505,4.3343916197338945,1.1174352387713657,1.202836790468319,-0.00022796245998657483
47.217165492,3.216354447862626,0.6539752078881441,4.33332325319401,1.1226716234834893,1.2113197934795514,-0.000444564768457667
47.247410758,3.2119226029843158,0.6561593509999554,4.3317148834989805,1.1298231538150008,1.2158503812548007,-0.00010151715878770062
47.277655228,3.2042566554706977,0.6545794159646691,4.330660966642327,1.1356706779460044,1.2248409997141778,-0.00022612708392166783
47.317993859,3.1961915076588823,0.6550037726889686,4.3297599718855775,1.1417099328293654,1.233637041194807,-0.0008272519657601674
47.35,3.191689709463441,0.6576296280758384,4.328511322333695,1.1499231154119478,1.2388366547541578,-0.0003733765453264315
47.378378277,3.184008870443808,0.6556711680839082,4.327527789269261,1.1561505066291868,1.2482448021211436,-0.0002776706813674145
47.42,3.1757979964880247,0.656403149724589,4.326508140808851,1.1623571543771005,1.2570295505940865,-0.0006752477497593556
47.448901315,3.1713979250437343,0.6584160101125118,4.325075314581024,1.1706841851335188,1.262295608115995,-0.00019346996648228473
47.48,3.16354044999974,0.6570798873156131,4.323933749374634,1.1769685876528104,1.271533275212431,-0.0003289539278816811
47.52,3.1553146817345783,0.657578058357988,4.322763967700375,1.1833505713882708,1.2803806351082587,-0.0005253233880626595
47.55,3.1508520569619054,0.6598434775801908,4.321337079935356,1.1918111101637257,1.2857001015484482,-0.00034114540168816987
47.580166297,3.14298647749549,0.6583542722305663,4.320211486932283,1.198173908044053,1.295092260054574,-9.240006448130167e-05
